epoch,timestamp,algorithm,vm_count,active_pm,energy_wh,sla_violations,sla_rate,avg_cpu,peak_cpu,migrations
80,1378627800,PABFD_Real,7,4,1425.1223,0,0.0000,0.0026,0.0053,0
81,1378628100,PABFD_Real,7,4,1425.1031,0,0.0000,0.0025,0.0051,0
82,1378628400,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
83,1378628700,PABFD_Real,7,4,1425.1223,0,0.0000,0.0026,0.0053,0
84,1378629000,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
85,1378629300,PABFD_Real,7,4,1425.0800,0,0.0000,0.0024,0.0047,0
86,1378629600,PABFD_Real,7,4,1425.1261,0,0.0000,0.0026,0.0054,0
87,1378629900,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
88,1378630200,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
89,1378630500,PABFD_Real,7,4,1425.1261,0,0.0000,0.0026,0.0054,0
90,1378630800,PABFD_Real,7,4,1425.0877,0,0.0000,0.0024,0.0048,0
91,1378631100,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
92,1378631400,PABFD_Real,7,4,1425.1223,0,0.0000,0.0026,0.0053,0
93,1378631700,PABFD_Real,7,4,1425.0954,0,0.0000,0.0025,0.0049,0
94,1378632000,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
95,1378632300,PABFD_Real,7,4,1425.1223,0,0.0000,0.0026,0.0053,0
96,1378632600,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
97,1378632900,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
98,1378633200,PABFD_Real,7,4,1425.1261,0,0.0000,0.0026,0.0054,0
99,1378633500,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
100,1378633800,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
101,1378634100,PABFD_Real,7,4,1425.1223,0,0.0000,0.0026,0.0053,0
102,1378634400,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
103,1378634700,PABFD_Real,7,4,1425.0954,0,0.0000,0.0025,0.0049,0
104,1378635000,PABFD_Real,7,4,1425.1261,0,0.0000,0.0026,0.0054,0
105,1378635300,PABFD_Real,7,4,1425.0954,0,0.0000,0.0025,0.0049,0
106,1378635600,PABFD_Real,7,4,1425.0877,0,0.0000,0.0024,0.0048,0
107,1378635900,PABFD_Real,7,4,1425.1261,0,0.0000,0.0026,0.0054,0
108,1378636200,PABFD_Real,7,4,1425.0954,0,0.0000,0.0025,0.0049,0
109,1378636500,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
110,1378636800,PABFD_Real,7,4,1425.1261,0,0.0000,0.0026,0.0054,0
111,1378637100,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
112,1378637400,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
113,1378637700,PABFD_Real,7,4,1425.1261,0,0.0000,0.0026,0.0054,0
114,1378638000,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
115,1378638300,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
116,1378638600,PABFD_Real,7,4,1425.1223,0,0.0000,0.0026,0.0053,0
117,1378638900,PABFD_Real,7,4,1425.0954,0,0.0000,0.0025,0.0049,0
118,1378639200,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
119,1378639500,PABFD_Real,7,4,1425.1377,0,0.0000,0.0026,0.0055,0
120,1378639800,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
121,1378640100,PABFD_Real,7,4,1425.0954,0,0.0000,0.0025,0.0049,0
122,1378640400,PABFD_Real,7,4,1425.1184,0,0.0000,0.0025,0.0053,0
123,1378640700,PABFD_Real,7,4,1425.2222,0,0.0000,0.0029,0.0067,0
124,1378641000,PABFD_Real,7,4,1425.0992,0,0.0000,0.0025,0.0050,0
125,1378641300,PABFD_Real,7,4,1425.1300,0,0.0000,0.0026,0.0054,0
126,1378641600,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
127,1378641900,PABFD_Real,7,4,1425.0839,0,0.0000,0.0024,0.0048,0
128,1378642200,PABFD_Real,7,4,1425.1146,0,0.0000,0.0025,0.0052,0
129,1378642500,PABFD_Real,7,4,1425.1031,0,0.0000,0.0025,0.0051,0
130,1378642800,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
131,1378643100,PABFD_Real,7,4,1425.1261,0,0.0000,0.0026,0.0054,0
132,1378643400,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
133,1378643700,PABFD_Real,7,4,1425.0877,0,0.0000,0.0024,0.0048,0
134,1378644000,PABFD_Real,7,4,1425.1261,0,0.0000,0.0026,0.0054,0
135,1378644300,PABFD_Real,7,4,1425.1002,0,0.0000,0.0025,0.0049,0
136,1378644600,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
137,1378644900,PABFD_Real,7,4,1425.1377,0,0.0000,0.0026,0.0055,0
138,1378645200,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
139,1378645500,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
140,1378645800,PABFD_Real,7,4,1425.1261,0,0.0000,0.0026,0.0054,0
141,1378646100,PABFD_Real,7,4,1425.0954,0,0.0000,0.0025,0.0049,0
142,1378646400,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
143,1378646700,PABFD_Real,7,4,1425.1338,0,0.0000,0.0026,0.0055,0
144,1378647000,PABFD_Real,7,4,1425.0992,0,0.0000,0.0025,0.0050,0
145,1378647300,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
146,1378647600,PABFD_Real,7,4,1425.1223,0,0.0000,0.0026,0.0053,0
147,1378647900,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
148,1378648200,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
149,1378648500,PABFD_Real,7,4,1425.1338,0,0.0000,0.0026,0.0055,0
150,1378648800,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
151,1378649100,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
152,1378649400,PABFD_Real,7,4,1425.1184,0,0.0000,0.0025,0.0053,0
153,1378649700,PABFD_Real,7,4,1425.1031,0,0.0000,0.0025,0.0051,0
154,1378650000,PABFD_Real,7,4,1425.0992,0,0.0000,0.0025,0.0050,0
155,1378650300,PABFD_Real,7,4,1425.1261,0,0.0000,0.0026,0.0054,0
156,1378650600,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
157,1378650900,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
158,1378651200,PABFD_Real,7,4,1425.1377,0,0.0000,0.0026,0.0055,0
159,1378651500,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
160,1378651800,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
161,1378652100,PABFD_Real,7,4,1425.1146,0,0.0000,0.0025,0.0052,0
162,1378652400,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
163,1378652700,PABFD_Real,7,4,1425.0877,0,0.0000,0.0024,0.0048,0
164,1378653000,PABFD_Real,7,4,1425.1377,0,0.0000,0.0026,0.0055,0
165,1378653300,PABFD_Real,7,4,1425.0992,0,0.0000,0.0025,0.0050,0
166,1378653600,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
167,1378653900,PABFD_Real,7,4,1425.1261,0,0.0000,0.0026,0.0054,0
168,1378654200,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
169,1378654500,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
170,1378654800,PABFD_Real,7,4,1425.1146,0,0.0000,0.0025,0.0052,0
171,1378655100,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
172,1378655400,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
173,1378655700,PABFD_Real,7,4,1425.1223,0,0.0000,0.0026,0.0053,0
174,1378656000,PABFD_Real,7,4,1425.0954,0,0.0000,0.0025,0.0049,0
175,1378656300,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
176,1378656600,PABFD_Real,7,4,1425.1261,0,0.0000,0.0026,0.0054,0
177,1378656900,PABFD_Real,7,4,1425.1031,0,0.0000,0.0025,0.0051,0
178,1378657200,PABFD_Real,7,4,1425.0954,0,0.0000,0.0025,0.0049,0
179,1378657500,PABFD_Real,7,4,1425.1146,0,0.0000,0.0025,0.0052,0
180,1378657800,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
181,1378658100,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
182,1378658400,PABFD_Real,7,4,1425.1261,0,0.0000,0.0026,0.0054,0
183,1378658700,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
184,1378659000,PABFD_Real,7,4,1425.0992,0,0.0000,0.0025,0.0050,0
185,1378659300,PABFD_Real,7,4,1425.1184,0,0.0000,0.0025,0.0053,0
186,1378659600,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
187,1378659900,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
188,1378660200,PABFD_Real,7,4,1425.1300,0,0.0000,0.0026,0.0054,0
189,1378660500,PABFD_Real,7,4,1425.0992,0,0.0000,0.0025,0.0050,0
190,1378660800,PABFD_Real,7,4,1425.0839,0,0.0000,0.0024,0.0048,0
191,1378661100,PABFD_Real,7,4,1425.1261,0,0.0000,0.0026,0.0054,0
192,1378661400,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
193,1378661700,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
194,1378662000,PABFD_Real,7,4,1425.1300,0,0.0000,0.0026,0.0054,0
195,1378662300,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
196,1378662600,PABFD_Real,7,4,1425.0954,0,0.0000,0.0025,0.0049,0
197,1378662900,PABFD_Real,7,4,1425.1415,0,0.0000,0.0026,0.0056,0
198,1378663200,PABFD_Real,7,4,1425.0877,0,0.0000,0.0024,0.0048,0
199,1378663500,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
200,1378663800,PABFD_Real,7,4,1425.1338,0,0.0000,0.0026,0.0055,0
201,1378664100,PABFD_Real,7,4,1425.1069,0,0.0000,0.0025,0.0051,0
202,1378664400,PABFD_Real,7,4,1425.0954,0,0.0000,0.0025,0.0049,0
203,1378664700,PABFD_Real,7,4,1425.1184,0,0.0000,0.0025,0.0053,0
204,1378665000,PABFD_Real,7,4,1425.0992,0,0.0000,0.0025,0.0050,0
205,1378665300,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
206,1378665600,PABFD_Real,7,4,1425.1300,0,0.0000,0.0026,0.0054,0
207,1378665900,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
208,1378666200,PABFD_Real,7,4,1425.0839,0,0.0000,0.0024,0.0048,0
209,1378666500,PABFD_Real,7,4,1425.1184,0,0.0000,0.0025,0.0053,0
210,1378666800,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
211,1378667100,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
212,1378667400,PABFD_Real,7,4,1425.1261,0,0.0000,0.0026,0.0054,0
213,1378667700,PABFD_Real,7,4,1425.0954,0,0.0000,0.0025,0.0049,0
214,1378668000,PABFD_Real,7,4,1425.0992,0,0.0000,0.0025,0.0050,0
215,1378668300,PABFD_Real,7,4,1425.1377,0,0.0000,0.0026,0.0055,0
216,1378668600,PABFD_Real,7,4,1425.0954,0,0.0000,0.0025,0.0049,0
217,1378668900,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
218,1378669200,PABFD_Real,7,4,1425.1338,0,0.0000,0.0026,0.0055,0
219,1378669500,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
220,1378669800,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
221,1378670100,PABFD_Real,7,4,1425.1261,0,0.0000,0.0026,0.0054,0
222,1378670400,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
223,1378670700,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
224,1378671000,PABFD_Real,7,4,1425.1377,0,0.0000,0.0026,0.0055,0
225,1378671300,PABFD_Real,7,4,1425.0954,0,0.0000,0.0025,0.0049,0
226,1378671600,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
227,1378671900,PABFD_Real,7,4,1425.1184,0,0.0000,0.0025,0.0053,0
228,1378672200,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
229,1378672500,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
230,1378672800,PABFD_Real,7,4,1425.1184,0,0.0000,0.0025,0.0053,0
231,1378673100,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
232,1378673400,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
233,1378673700,PABFD_Real,7,4,1425.1338,0,0.0000,0.0026,0.0055,0
234,1378674000,PABFD_Real,7,4,1425.0992,0,0.0000,0.0025,0.0050,0
235,1378674300,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
236,1378674600,PABFD_Real,7,4,1425.1338,0,0.0000,0.0026,0.0055,0
237,1378674900,PABFD_Real,7,4,1425.1031,0,0.0000,0.0025,0.0051,0
238,1378675200,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
239,1378675500,PABFD_Real,7,4,1425.1261,0,0.0000,0.0026,0.0054,0
240,1378675800,PABFD_Real,7,4,1425.1031,0,0.0000,0.0025,0.0051,0
241,1378676100,PABFD_Real,7,4,1425.1069,0,0.0000,0.0025,0.0051,0
242,1378676400,PABFD_Real,7,4,1425.1338,0,0.0000,0.0026,0.0055,0
243,1378676700,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
244,1378677000,PABFD_Real,7,4,1425.1108,0,0.0000,0.0025,0.0052,0
245,1378677300,PABFD_Real,7,4,1425.1377,0,0.0000,0.0026,0.0055,0
246,1378677600,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
247,1378677900,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
248,1378678200,PABFD_Real,7,4,1425.1300,0,0.0000,0.0026,0.0054,0
249,1378678500,PABFD_Real,7,4,1425.0992,0,0.0000,0.0025,0.0050,0
250,1378678800,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
251,1378679100,PABFD_Real,7,4,1425.1223,0,0.0000,0.0026,0.0053,0
252,1378679400,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
253,1378679700,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
254,1378680000,PABFD_Real,7,4,1425.1377,0,0.0000,0.0026,0.0055,0
255,1378680300,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
256,1378680600,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
257,1378680900,PABFD_Real,7,4,1425.1223,0,0.0000,0.0026,0.0053,0
258,1378681200,PABFD_Real,7,4,1425.1031,0,0.0000,0.0025,0.0051,0
259,1378681500,PABFD_Real,7,4,1425.0992,0,0.0000,0.0025,0.0050,0
260,1378681800,PABFD_Real,7,4,1425.1223,0,0.0000,0.0026,0.0053,0
261,1378682100,PABFD_Real,7,4,1425.0992,0,0.0000,0.0025,0.0050,0
262,1378682400,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
263,1378682700,PABFD_Real,7,4,1425.1261,0,0.0000,0.0026,0.0054,0
264,1378683000,PABFD_Real,7,4,1425.1031,0,0.0000,0.0025,0.0051,0
265,1378683300,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
266,1378683600,PABFD_Real,7,4,1425.1223,0,0.0000,0.0026,0.0053,0
267,1378683900,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
268,1378684200,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
269,1378684500,PABFD_Real,7,4,1425.1338,0,0.0000,0.0026,0.0055,0
270,1378684800,PABFD_Real,7,4,1425.0954,0,0.0000,0.0025,0.0049,0
271,1378685100,PABFD_Real,7,4,1425.1031,0,0.0000,0.0025,0.0051,0
272,1378685400,PABFD_Real,7,4,1425.1377,0,0.0000,0.0026,0.0055,0
273,1378685700,PABFD_Real,7,4,1425.1031,0,0.0000,0.0025,0.0051,0
274,1378686000,PABFD_Real,7,4,1425.1069,0,0.0000,0.0025,0.0051,0
275,1378686300,PABFD_Real,7,4,1425.1223,0,0.0000,0.0026,0.0053,0
276,1378686600,PABFD_Real,7,4,1425.0877,0,0.0000,0.0024,0.0048,0
277,1378686900,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
278,1378687200,PABFD_Real,7,4,1425.1377,0,0.0000,0.0026,0.0055,0
279,1378687500,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
280,1378687800,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
281,1378688100,PABFD_Real,7,4,1425.1300,0,0.0000,0.0026,0.0054,0
282,1378688400,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
283,1378688700,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
284,1378689000,PABFD_Real,7,4,1425.1261,0,0.0000,0.0026,0.0054,0
285,1378689300,PABFD_Real,7,4,1425.0954,0,0.0000,0.0025,0.0049,0
286,1378689600,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
287,1378689900,PABFD_Real,7,4,1425.1261,0,0.0000,0.0026,0.0054,0
288,1378690200,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
289,1378690500,PABFD_Real,7,4,1425.0762,0,0.0000,0.0024,0.0047,0
290,1378690800,PABFD_Real,7,4,1425.1184,0,0.0000,0.0025,0.0053,0
291,1378691100,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
292,1378691400,PABFD_Real,7,4,1425.1876,0,0.0000,0.0028,0.0062,0
293,1378691700,PABFD_Real,7,4,1425.1377,0,0.0000,0.0026,0.0055,0
294,1378692000,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
295,1378692300,PABFD_Real,7,4,1425.0877,0,0.0000,0.0024,0.0048,0
296,1378692600,PABFD_Real,7,4,1425.1146,0,0.0000,0.0025,0.0052,0
297,1378692900,PABFD_Real,7,4,1425.1031,0,0.0000,0.0025,0.0051,0
298,1378693200,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
299,1378693500,PABFD_Real,7,4,1425.1184,0,0.0000,0.0025,0.0053,0
300,1378693800,PABFD_Real,7,4,1425.0954,0,0.0000,0.0025,0.0049,0
301,1378694100,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
302,1378694400,PABFD_Real,7,4,1425.1223,0,0.0000,0.0026,0.0053,0
303,1378694700,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
304,1378695000,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
305,1378695300,PABFD_Real,7,4,1425.1223,0,0.0000,0.0026,0.0053,0
306,1378695600,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
307,1378695900,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
308,1378696200,PABFD_Real,7,4,1425.2376,0,0.0000,0.0030,0.0070,0
309,1378696500,PABFD_Real,7,4,1425.1031,0,0.0000,0.0025,0.0051,0
310,1378696800,PABFD_Real,7,4,1425.0954,0,0.0000,0.0025,0.0049,0
311,1378697100,PABFD_Real,7,4,1425.1300,0,0.0000,0.0026,0.0054,0
312,1378697400,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
313,1378697700,PABFD_Real,7,4,1425.0916,0,0.0000,0.0024,0.0049,0
314,1378698000,PABFD_Real,7,4,1425.1405,0,0.0000,0.0026,0.0053,0
315,1378698300,PABFD_Real,7,4,1425.0954,0,0.0000,0.0025,0.0049,0
