epoch,timestamp,algorithm,vm_count,active_pm,energy_wh,sla_violations,sla_rate,avg_cpu,peak_cpu,migrations
56,1378620600,PABFD_Real,7,4,1425.7966,0,0.0000,0.0049,0.0086,0
57,1378620900,PABFD_Real,7,4,1425.9694,0,0.0000,0.0055,0.0098,0
58,1378621200,PABFD_Real,7,4,1425.8331,0,0.0000,0.0051,0.0102,0
59,1378621500,PABFD_Real,7,4,1425.5449,0,0.0000,0.0040,0.0067,0
60,1378621800,PABFD_Real,7,4,1425.5353,0,0.0000,0.0040,0.0063,0
61,1378622100,PABFD_Real,7,4,1425.5488,0,0.0000,0.0041,0.0064,0
62,1378622400,PABFD_Real,7,4,1425.5718,0,0.0000,0.0041,0.0065,0
63,1378622700,PABFD_Real,7,4,1425.9435,0,0.0000,0.0055,0.0100,0
64,1378623000,PABFD_Real,7,4,1425.5250,0,0.0000,0.0040,0.0062,0
65,1378623300,PABFD_Real,7,4,1425.5449,0,0.0000,0.0040,0.0065,0
66,1378623600,PABFD_Real,7,4,1425.5564,0,0.0000,0.0041,0.0063,0
67,1378623900,PABFD_Real,7,4,1425.5987,0,0.0000,0.0042,0.0069,0
68,1378624200,PABFD_Real,7,4,1425.6602,0,0.0000,0.0045,0.0078,0
69,1378624500,PABFD_Real,7,4,1425.6064,0,0.0000,0.0043,0.0081,0
70,1378624800,PABFD_Real,7,4,1425.5180,0,0.0000,0.0040,0.0063,0
71,1378625100,PABFD_Real,7,4,1425.5949,0,0.0000,0.0042,0.0071,0
72,1378625400,PABFD_Real,7,4,1425.8055,0,0.0000,0.0050,0.0098,0
73,1378625700,PABFD_Real,7,4,1425.8100,0,0.0000,0.0050,0.0101,0
74,1378626000,PABFD_Real,7,4,1425.7533,0,0.0000,0.0048,0.0092,0
75,1378626300,PABFD_Real,7,4,1426.0127,0,0.0000,0.0057,0.0095,0
76,1378626600,PABFD_Real,7,4,1425.6045,0,0.0000,0.0043,0.0067,0
77,1378626900,PABFD_Real,7,4,1425.5622,0,0.0000,0.0041,0.0067,0
78,1378627200,PABFD_Real,7,4,1425.6410,0,0.0000,0.0044,0.0070,0
79,1378627500,PABFD_Real,7,4,1425.9954,0,0.0000,0.0056,0.0102,0
80,1378627800,PABFD_Real,7,4,1425.6923,0,0.0000,0.0046,0.0072,0
81,1378628100,PABFD_Real,7,4,1425.5488,0,0.0000,0.0041,0.0065,0
82,1378628400,PABFD_Real,7,4,1425.5439,0,0.0000,0.0040,0.0062,0
83,1378628700,PABFD_Real,7,4,1425.5507,0,0.0000,0.0041,0.0065,0
84,1378629000,PABFD_Real,7,4,1425.5516,0,0.0000,0.0041,0.0063,0
85,1378629300,PABFD_Real,7,4,1425.5449,0,0.0000,0.0040,0.0065,0
86,1378629600,PABFD_Real,7,4,1425.5641,0,0.0000,0.0041,0.0064,0
87,1378629900,PABFD_Real,7,4,1425.9435,0,0.0000,0.0055,0.0092,0
88,1378630200,PABFD_Real,7,4,1425.6246,0,0.0000,0.0043,0.0066,0
89,1378630500,PABFD_Real,7,4,1425.5526,0,0.0000,0.0041,0.0065,0
90,1378630800,PABFD_Real,7,4,1425.5564,0,0.0000,0.0041,0.0063,0
91,1378631100,PABFD_Real,7,4,1425.5795,0,0.0000,0.0042,0.0067,0
92,1378631400,PABFD_Real,7,4,1425.6227,0,0.0000,0.0043,0.0073,0
93,1378631700,PABFD_Real,7,4,1425.5852,0,0.0000,0.0042,0.0070,0
94,1378632000,PABFD_Real,7,4,1425.5478,0,0.0000,0.0041,0.0062,0
95,1378632300,PABFD_Real,7,4,1425.5507,0,0.0000,0.0041,0.0065,0
96,1378632600,PABFD_Real,7,4,1425.5564,0,0.0000,0.0041,0.0062,0
97,1378632900,PABFD_Real,7,4,1425.5574,0,0.0000,0.0041,0.0064,0
98,1378633200,PABFD_Real,7,4,1425.6909,0,0.0000,0.0046,0.0082,0
99,1378633500,PABFD_Real,7,4,1425.7793,0,0.0000,0.0049,0.0079,0
100,1378633800,PABFD_Real,7,4,1425.5603,0,0.0000,0.0041,0.0064,0
101,1378634100,PABFD_Real,7,4,1425.7034,0,0.0000,0.0046,0.0076,0
102,1378634400,PABFD_Real,7,4,1425.9598,0,0.0000,0.0055,0.0112,0
103,1378634700,PABFD_Real,7,4,1425.9339,0,0.0000,0.0054,0.0109,0
104,1378635000,PABFD_Real,7,4,1425.8974,0,0.0000,0.0053,0.0102,0
105,1378635300,PABFD_Real,7,4,1425.5334,0,0.0000,0.0040,0.0062,0
106,1378635600,PABFD_Real,7,4,1425.5343,0,0.0000,0.0040,0.0061,0
107,1378635900,PABFD_Real,7,4,1425.5488,0,0.0000,0.0041,0.0065,0
108,1378636200,PABFD_Real,7,4,1425.5632,0,0.0000,0.0041,0.0063,0
109,1378636500,PABFD_Real,7,4,1425.5536,0,0.0000,0.0041,0.0063,0
110,1378636800,PABFD_Real,7,4,1425.5680,0,0.0000,0.0041,0.0066,0
111,1378637100,PABFD_Real,7,4,1425.8590,0,0.0000,0.0052,0.0086,0
112,1378637400,PABFD_Real,7,4,1425.7620,0,0.0000,0.0048,0.0080,0
113,1378637700,PABFD_Real,7,4,1425.5584,0,0.0000,0.0041,0.0066,0
114,1378638000,PABFD_Real,7,4,1425.5737,0,0.0000,0.0042,0.0064,0
115,1378638300,PABFD_Real,7,4,1425.6035,0,0.0000,0.0043,0.0064,0
116,1378638600,PABFD_Real,7,4,1425.6208,0,0.0000,0.0043,0.0073,0
117,1378638900,PABFD_Real,7,4,1425.7946,0,0.0000,0.0049,0.0099,0
118,1378639200,PABFD_Real,7,4,1425.8042,0,0.0000,0.0050,0.0098,0
119,1378639500,PABFD_Real,7,4,1425.6506,0,0.0000,0.0044,0.0079,0
120,1378639800,PABFD_Real,7,4,1425.6630,0,0.0000,0.0045,0.0070,0
121,1378640100,PABFD_Real,7,4,1425.6630,0,0.0000,0.0045,0.0070,0
122,1378640400,PABFD_Real,7,4,1425.5997,0,0.0000,0.0042,0.0065,0
123,1378640700,PABFD_Real,7,4,1425.9320,0,0.0000,0.0054,0.0087,0
124,1378641000,PABFD_Real,7,4,1425.5603,0,0.0000,0.0041,0.0064,0
125,1378641300,PABFD_Real,7,4,1425.5718,0,0.0000,0.0041,0.0065,0
126,1378641600,PABFD_Real,7,4,1425.5795,0,0.0000,0.0042,0.0066,0
127,1378641900,PABFD_Real,7,4,1425.5430,0,0.0000,0.0040,0.0063,0
128,1378642200,PABFD_Real,7,4,1425.5699,0,0.0000,0.0041,0.0065,0
129,1378642500,PABFD_Real,7,4,1425.5353,0,0.0000,0.0040,0.0063,0
130,1378642800,PABFD_Real,7,4,1425.5564,0,0.0000,0.0041,0.0063,0
131,1378643100,PABFD_Real,7,4,1425.5526,0,0.0000,0.0041,0.0065,0
132,1378643400,PABFD_Real,7,4,1425.5536,0,0.0000,0.0041,0.0063,0
133,1378643700,PABFD_Real,7,4,1425.5526,0,0.0000,0.0041,0.0064,0
134,1378644000,PABFD_Real,7,4,1425.5670,0,0.0000,0.0041,0.0066,0
135,1378644300,PABFD_Real,7,4,1425.7961,0,0.0000,0.0049,0.0077,0
136,1378644600,PABFD_Real,7,4,1425.5901,0,0.0000,0.0042,0.0063,0
137,1378644900,PABFD_Real,7,4,1425.6602,0,0.0000,0.0045,0.0068,0
138,1378645200,PABFD_Real,7,4,1425.5670,0,0.0000,0.0041,0.0064,0
139,1378645500,PABFD_Real,7,4,1425.5488,0,0.0000,0.0041,0.0064,0
140,1378645800,PABFD_Real,7,4,1425.5728,0,0.0000,0.0041,0.0067,0
141,1378646100,PABFD_Real,7,4,1425.5353,0,0.0000,0.0040,0.0063,0
142,1378646400,PABFD_Real,7,4,1425.5295,0,0.0000,0.0040,0.0063,0
143,1378646700,PABFD_Real,7,4,1425.5238,0,0.0000,0.0040,0.0065,0
144,1378647000,PABFD_Real,7,4,1425.5247,0,0.0000,0.0040,0.0064,0
145,1378647300,PABFD_Real,7,4,1425.5353,0,0.0000,0.0040,0.0062,0
146,1378647600,PABFD_Real,7,4,1425.5670,0,0.0000,0.0041,0.0066,0
147,1378647900,PABFD_Real,7,4,1425.7610,0,0.0000,0.0048,0.0077,0
148,1378648200,PABFD_Real,7,4,1425.5545,0,0.0000,0.0041,0.0063,0
149,1378648500,PABFD_Real,7,4,1425.5468,0,0.0000,0.0041,0.0064,0
150,1378648800,PABFD_Real,7,4,1425.5814,0,0.0000,0.0042,0.0065,0
151,1378649100,PABFD_Real,7,4,1425.8167,0,0.0000,0.0050,0.0065,0
152,1378649400,PABFD_Real,7,4,1425.5737,0,0.0000,0.0042,0.0066,0
153,1378649700,PABFD_Real,7,4,1425.5334,0,0.0000,0.0040,0.0064,0
154,1378650000,PABFD_Real,7,4,1425.6102,0,0.0000,0.0043,0.0077,0
155,1378650300,PABFD_Real,7,4,1425.5411,0,0.0000,0.0040,0.0064,0
156,1378650600,PABFD_Real,7,4,1425.5997,0,0.0000,0.0042,0.0063,0
157,1378650900,PABFD_Real,7,4,1425.5516,0,0.0000,0.0041,0.0063,0
158,1378651200,PABFD_Real,7,4,1425.7216,0,0.0000,0.0047,0.0087,0
159,1378651500,PABFD_Real,7,4,1426.0789,0,0.0000,0.0059,0.0101,0
160,1378651800,PABFD_Real,7,4,1425.5497,0,0.0000,0.0041,0.0063,0
161,1378652100,PABFD_Real,7,4,1425.5180,0,0.0000,0.0040,0.0063,0
162,1378652400,PABFD_Real,7,4,1425.6698,0,0.0000,0.0045,0.0079,0
163,1378652700,PABFD_Real,7,4,1425.7879,0,0.0000,0.0049,0.0097,0
164,1378653000,PABFD_Real,7,4,1425.5862,0,0.0000,0.0042,0.0068,0
165,1378653300,PABFD_Real,7,4,1425.5295,0,0.0000,0.0040,0.0062,0
166,1378653600,PABFD_Real,7,4,1425.5468,0,0.0000,0.0041,0.0063,0
167,1378653900,PABFD_Real,7,4,1425.4936,0,0.0000,0.0039,0.0064,0
168,1378654200,PABFD_Real,7,4,1425.5286,0,0.0000,0.0040,0.0064,0
169,1378654500,PABFD_Real,7,4,1425.5084,0,0.0000,0.0039,0.0063,0
170,1378654800,PABFD_Real,7,4,1425.6602,0,0.0000,0.0045,0.0080,0
171,1378655100,PABFD_Real,7,4,1425.9329,0,0.0000,0.0054,0.0099,0
172,1378655400,PABFD_Real,7,4,1425.5257,0,0.0000,0.0040,0.0064,0
173,1378655700,PABFD_Real,7,4,1425.6150,0,0.0000,0.0043,0.0066,0
174,1378656000,PABFD_Real,7,4,1425.6006,0,0.0000,0.0042,0.0065,0
175,1378656300,PABFD_Real,7,4,1425.6198,0,0.0000,0.0043,0.0073,0
176,1378656600,PABFD_Real,7,4,1425.7831,0,0.0000,0.0049,0.0099,0
177,1378656900,PABFD_Real,7,4,1425.7101,0,0.0000,0.0046,0.0087,0
178,1378657200,PABFD_Real,7,4,1425.4930,0,0.0000,0.0039,0.0063,0
179,1378657500,PABFD_Real,7,4,1425.6755,0,0.0000,0.0045,0.0088,0
180,1378657800,PABFD_Real,7,4,1425.5478,0,0.0000,0.0041,0.0066,0
181,1378658100,PABFD_Real,7,4,1425.7793,0,0.0000,0.0049,0.0098,0
182,1378658400,PABFD_Real,7,4,1425.7140,0,0.0000,0.0046,0.0090,0
183,1378658700,PABFD_Real,7,4,1425.8311,0,0.0000,0.0051,0.0085,0
184,1378659000,PABFD_Real,7,4,1425.5977,0,0.0000,0.0042,0.0070,0
185,1378659300,PABFD_Real,7,4,1425.5872,0,0.0000,0.0042,0.0070,0
186,1378659600,PABFD_Real,7,4,1425.8283,0,0.0000,0.0051,0.0101,0
187,1378659900,PABFD_Real,7,4,1425.7044,0,0.0000,0.0046,0.0085,0
188,1378660200,PABFD_Real,7,4,1425.6179,0,0.0000,0.0043,0.0072,0
189,1378660500,PABFD_Real,7,4,1425.7889,0,0.0000,0.0049,0.0099,0
190,1378660800,PABFD_Real,7,4,1425.8138,0,0.0000,0.0050,0.0100,0
191,1378661100,PABFD_Real,7,4,1425.7466,0,0.0000,0.0048,0.0093,0
192,1378661400,PABFD_Real,7,4,1425.5747,0,0.0000,0.0042,0.0065,0
193,1378661700,PABFD_Real,7,4,1425.8042,0,0.0000,0.0050,0.0098,0
194,1378662000,PABFD_Real,7,4,1425.8331,0,0.0000,0.0051,0.0102,0
195,1378662300,PABFD_Real,7,4,1426.0146,0,0.0000,0.0057,0.0112,0
196,1378662600,PABFD_Real,7,4,1425.5949,0,0.0000,0.0042,0.0069,0
197,1378662900,PABFD_Real,7,4,1425.5449,0,0.0000,0.0040,0.0065,0
198,1378663200,PABFD_Real,7,4,1425.5977,0,0.0000,0.0042,0.0069,0
199,1378663500,PABFD_Real,7,4,1425.6352,0,0.0000,0.0044,0.0076,0
200,1378663800,PABFD_Real,7,4,1425.5804,0,0.0000,0.0042,0.0067,0
201,1378664100,PABFD_Real,7,4,1425.5391,0,0.0000,0.0040,0.0063,0
202,1378664400,PABFD_Real,7,4,1425.5641,0,0.0000,0.0041,0.0064,0
203,1378664700,PABFD_Real,7,4,1425.5430,0,0.0000,0.0040,0.0064,0
204,1378665000,PABFD_Real,7,4,1425.6073,0,0.0000,0.0043,0.0072,0
205,1378665300,PABFD_Real,7,4,1425.8888,0,0.0000,0.0053,0.0112,0
206,1378665600,PABFD_Real,7,4,1425.5929,0,0.0000,0.0042,0.0068,0
207,1378665900,PABFD_Real,7,4,1425.8302,0,0.0000,0.0051,0.0084,0
208,1378666200,PABFD_Real,7,4,1425.5507,0,0.0000,0.0041,0.0062,0
209,1378666500,PABFD_Real,7,4,1425.5315,0,0.0000,0.0040,0.0065,0
210,1378666800,PABFD_Real,7,4,1425.8167,0,0.0000,0.0050,0.0100,0
211,1378667100,PABFD_Real,7,4,1425.7966,0,0.0000,0.0049,0.0099,0
212,1378667400,PABFD_Real,7,4,1425.7428,0,0.0000,0.0047,0.0090,0
213,1378667700,PABFD_Real,7,4,1425.5353,0,0.0000,0.0040,0.0063,0
214,1378668000,PABFD_Real,7,4,1425.6967,0,0.0000,0.0046,0.0083,0
215,1378668300,PABFD_Real,7,4,1425.5411,0,0.0000,0.0040,0.0064,0
216,1378668600,PABFD_Real,7,4,1425.5776,0,0.0000,0.0042,0.0065,0
217,1378668900,PABFD_Real,7,4,1425.5737,0,0.0000,0.0042,0.0067,0
218,1378669200,PABFD_Real,7,4,1425.5795,0,0.0000,0.0042,0.0067,0
219,1378669500,PABFD_Real,7,4,1425.9579,0,0.0000,0.0055,0.0101,0
220,1378669800,PABFD_Real,7,4,1425.6679,0,0.0000,0.0045,0.0079,0
221,1378670100,PABFD_Real,7,4,1425.5411,0,0.0000,0.0040,0.0064,0
222,1378670400,PABFD_Real,7,4,1425.5670,0,0.0000,0.0041,0.0064,0
223,1378670700,PABFD_Real,7,4,1425.5391,0,0.0000,0.0040,0.0062,0
224,1378671000,PABFD_Real,7,4,1425.5852,0,0.0000,0.0042,0.0067,0
225,1378671300,PABFD_Real,7,4,1425.6851,0,0.0000,0.0045,0.0084,0
226,1378671600,PABFD_Real,7,4,1425.7005,0,0.0000,0.0046,0.0084,0
227,1378671900,PABFD_Real,7,4,1425.5257,0,0.0000,0.0040,0.0064,0
228,1378672200,PABFD_Real,7,4,1425.5689,0,0.0000,0.0041,0.0065,0
229,1378672500,PABFD_Real,7,4,1425.5699,0,0.0000,0.0041,0.0064,0
230,1378672800,PABFD_Real,7,4,1425.5997,0,0.0000,0.0042,0.0070,0
231,1378673100,PABFD_Real,7,4,1426.1529,0,0.0000,0.0062,0.0117,0
232,1378673400,PABFD_Real,7,4,1425.8119,0,0.0000,0.0050,0.0099,0
233,1378673700,PABFD_Real,7,4,1425.6755,0,0.0000,0.0045,0.0083,0
234,1378674000,PABFD_Real,7,4,1425.5737,0,0.0000,0.0042,0.0065,0
235,1378674300,PABFD_Real,7,4,1425.5449,0,0.0000,0.0040,0.0062,0
236,1378674600,PABFD_Real,7,4,1425.5852,0,0.0000,0.0042,0.0067,0
237,1378674900,PABFD_Real,7,4,1425.5391,0,0.0000,0.0040,0.0063,0
238,1378675200,PABFD_Real,7,4,1426.2307,0,0.0000,0.0065,0.0123,0
239,1378675500,PABFD_Real,7,4,1425.5488,0,0.0000,0.0041,0.0064,0
240,1378675800,PABFD_Real,7,4,1425.5670,0,0.0000,0.0041,0.0065,0
241,1378676100,PABFD_Real,7,4,1425.6765,0,0.0000,0.0045,0.0075,0
242,1378676400,PABFD_Real,7,4,1425.6871,0,0.0000,0.0046,0.0076,0
243,1378676700,PABFD_Real,7,4,1425.7860,0,0.0000,0.0049,0.0077,0
244,1378677000,PABFD_Real,7,4,1425.5689,0,0.0000,0.0041,0.0065,0
245,1378677300,PABFD_Real,7,4,1425.5065,0,0.0000,0.0039,0.0065,0
246,1378677600,PABFD_Real,7,4,1425.5497,0,0.0000,0.0041,0.0064,0
247,1378677900,PABFD_Real,7,4,1425.5439,0,0.0000,0.0040,0.0063,0
248,1378678200,PABFD_Real,7,4,1425.5756,0,0.0000,0.0042,0.0067,0
249,1378678500,PABFD_Real,7,4,1425.5161,0,0.0000,0.0039,0.0062,0
250,1378678800,PABFD_Real,7,4,1425.5401,0,0.0000,0.0040,0.0064,0
251,1378679100,PABFD_Real,7,4,1425.5132,0,0.0000,0.0039,0.0064,0
252,1378679400,PABFD_Real,7,4,1426.2643,0,0.0000,0.0066,0.0128,0
253,1378679700,PABFD_Real,7,4,1425.5449,0,0.0000,0.0040,0.0063,0
254,1378680000,PABFD_Real,7,4,1425.5641,0,0.0000,0.0041,0.0068,0
255,1378680300,PABFD_Real,7,4,1425.9435,0,0.0000,0.0055,0.0104,0
256,1378680600,PABFD_Real,7,4,1425.6525,0,0.0000,0.0044,0.0081,0
257,1378680900,PABFD_Real,7,4,1425.6294,0,0.0000,0.0043,0.0075,0
258,1378681200,PABFD_Real,7,4,1425.7437,0,0.0000,0.0048,0.0090,0
259,1378681500,PABFD_Real,7,4,1425.6275,0,0.0000,0.0043,0.0075,0
260,1378681800,PABFD_Real,7,4,1425.6410,0,0.0000,0.0044,0.0077,0
261,1378682100,PABFD_Real,7,4,1425.5391,0,0.0000,0.0040,0.0062,0
262,1378682400,PABFD_Real,7,4,1425.5411,0,0.0000,0.0040,0.0063,0
263,1378682700,PABFD_Real,7,4,1425.5026,0,0.0000,0.0039,0.0064,0
264,1378683000,PABFD_Real,7,4,1425.6198,1,0.1429,0.0043,0.0078,0
265,1378683300,PABFD_Real,7,4,1425.5660,1,0.1429,0.0041,0.0065,0
266,1378683600,PABFD_Real,7,4,1425.5708,1,0.1429,0.0041,0.0067,0
267,1378683900,PABFD_Real,7,4,1425.9089,1,0.1429,0.0053,0.0096,0
268,1378684200,PABFD_Real,7,4,1425.7044,1,0.1429,0.0046,0.0094,0
269,1378684500,PABFD_Real,7,4,1425.5036,1,0.1429,0.0039,0.0064,0
270,1378684800,PABFD_Real,7,4,1426.3565,1,0.1429,0.0069,0.0125,0
271,1378685100,PABFD_Real,7,4,1425.6045,1,0.1429,0.0043,0.0070,0
272,1378685400,PABFD_Real,7,4,1425.6919,1,0.1429,0.0046,0.0085,0
273,1378685700,PABFD_Real,7,4,1425.5382,1,0.1429,0.0040,0.0062,0
274,1378686000,PABFD_Real,7,4,1425.5920,1,0.1429,0.0042,0.0070,0
275,1378686300,PABFD_Real,7,4,1429.6366,1,0.1429,0.0185,0.0607,0
276,1378686600,PABFD_Real,7,4,1430.0852,1,0.1429,0.0201,0.0657,0
277,1378686900,PABFD_Real,7,4,1428.5051,0,0.0000,0.0145,0.0432,0
278,1378687200,PABFD_Real,7,4,1425.5247,0,0.0000,0.0040,0.0067,0
279,1378687500,PABFD_Real,7,4,1425.8494,0,0.0000,0.0051,0.0087,0
280,1378687800,PABFD_Real,7,4,1425.7908,0,0.0000,0.0049,0.0100,0
281,1378688100,PABFD_Real,7,4,1425.7159,0,0.0000,0.0047,0.0089,0
282,1378688400,PABFD_Real,7,4,1425.5228,0,0.0000,0.0040,0.0064,0
283,1378688700,PABFD_Real,7,4,1425.5074,0,0.0000,0.0039,0.0062,0
284,1378689000,PABFD_Real,7,4,1425.5334,0,0.0000,0.0040,0.0067,0
285,1378689300,PABFD_Real,7,4,1425.5430,0,0.0000,0.0040,0.0061,0
286,1378689600,PABFD_Real,7,4,1425.5372,0,0.0000,0.0040,0.0063,0
287,1378689900,PABFD_Real,7,4,1425.5526,0,0.0000,0.0041,0.0064,0
288,1378690200,PABFD_Real,7,4,1425.5449,0,0.0000,0.0040,0.0063,0
289,1378690500,PABFD_Real,7,4,1425.5872,0,0.0000,0.0042,0.0062,0
290,1378690800,PABFD_Real,7,4,1425.6496,0,0.0000,0.0044,0.0069,0
291,1378691100,PABFD_Real,7,4,1425.8792,0,0.0000,0.0052,0.0083,0
292,1378691400,PABFD_Real,7,4,1425.6045,0,0.0000,0.0043,0.0073,0
293,1378691700,PABFD_Real,7,4,1425.5737,0,0.0000,0.0042,0.0066,0
294,1378692000,PABFD_Real,7,4,1425.5516,0,0.0000,0.0041,0.0065,0
295,1378692300,PABFD_Real,7,4,1425.5353,0,0.0000,0.0040,0.0063,0
296,1378692600,PABFD_Real,7,4,1425.8580,0,0.0000,0.0052,0.0095,0
297,1378692900,PABFD_Real,7,4,1425.7764,0,0.0000,0.0049,0.0087,0
298,1378693200,PABFD_Real,7,4,1425.5430,0,0.0000,0.0040,0.0064,0
299,1378693500,PABFD_Real,7,4,1425.5545,0,0.0000,0.0041,0.0063,0
300,1378693800,PABFD_Real,7,4,1425.5564,0,0.0000,0.0041,0.0064,0
301,1378694100,PABFD_Real,7,4,1425.6794,0,0.0000,0.0045,0.0073,0
302,1378694400,PABFD_Real,7,4,1425.7754,0,0.0000,0.0049,0.0102,0
303,1378694700,PABFD_Real,7,4,1426.0184,0,0.0000,0.0057,0.0093,0
304,1378695000,PABFD_Real,7,4,1425.5372,0,0.0000,0.0040,0.0063,0
305,1378695300,PABFD_Real,7,4,1425.5516,0,0.0000,0.0041,0.0064,0
306,1378695600,PABFD_Real,7,4,1425.5632,0,0.0000,0.0041,0.0065,0
307,1378695900,PABFD_Real,7,4,1425.6467,0,0.0000,0.0044,0.0069,0
308,1378696200,PABFD_Real,7,4,1425.6179,0,0.0000,0.0043,0.0074,0
309,1378696500,PABFD_Real,7,4,1425.5555,0,0.0000,0.0041,0.0062,0
310,1378696800,PABFD_Real,7,4,1425.6842,0,0.0000,0.0045,0.0074,0
311,1378697100,PABFD_Real,7,4,1425.7553,0,0.0000,0.0048,0.0083,0
312,1378697400,PABFD_Real,7,4,1425.6890,0,0.0000,0.0046,0.0074,0
313,1378697700,PABFD_Real,7,4,1426.1231,0,0.0000,0.0061,0.0100,0
314,1378698000,PABFD_Real,7,4,1425.8624,0,0.0000,0.0052,0.0103,0
315,1378698300,PABFD_Real,7,4,1426.1222,0,0.0000,0.0061,0.0112,0
