epoch,timestamp,algorithm,vm_count,active_pm,energy_wh,sla_violations,sla_rate,avg_cpu,peak_cpu,migrations
53,1378619700,Standard_HO,7,2,1425.3366,0,0.0000,0.0037,0.0045,2
54,1378620000,Standard_HO,7,2,1425.3307,0,0.0000,0.0037,0.0045,2
55,1378620300,Standard_HO,7,2,1425.3366,0,0.0000,0.0037,0.0045,7
56,1378620600,Standard_HO,7,2,1425.5233,0,0.0000,0.0042,0.0056,7
57,1378620900,Standard_HO,7,2,1425.6567,0,0.0000,0.0047,0.0064,5
58,1378621200,Standard_HO,7,2,1425.5515,0,0.0000,0.0043,0.0058,7
59,1378621500,Standard_HO,7,2,1425.3240,0,0.0000,0.0035,0.0046,5
60,1378621800,Standard_HO,7,2,1425.3179,0,0.0000,0.0035,0.0045,5
61,1378622100,Standard_HO,7,2,1425.3322,0,0.0000,0.0037,0.0045,7
62,1378622400,Standard_HO,7,2,1425.3500,0,0.0000,0.0037,0.0046,2
63,1378622700,Standard_HO,7,2,1425.6367,0,0.0000,0.0046,0.0063,7
64,1378623000,Standard_HO,7,2,1425.3086,0,0.0000,0.0035,0.0045,7
65,1378623300,Standard_HO,7,2,1425.3279,0,0.0000,0.0036,0.0045,7
66,1378623600,Standard_HO,7,2,1425.3381,0,0.0000,0.0037,0.0045,7
67,1378623900,Standard_HO,7,2,1425.3707,0,0.0000,0.0038,0.0047,7
68,1378624200,Standard_HO,7,2,1425.4181,0,0.0000,0.0039,0.0050,7
69,1378624500,Standard_HO,7,2,1425.3635,0,0.0000,0.0035,0.0050,7
70,1378624800,Standard_HO,7,2,1425.3006,0,0.0000,0.0034,0.0045,7
71,1378625100,Standard_HO,7,2,1425.3678,0,0.0000,0.0038,0.0047,7
72,1378625400,Standard_HO,7,2,1425.5302,0,0.0000,0.0043,0.0057,7
73,1378625700,Standard_HO,7,2,1425.5337,0,0.0000,0.0043,0.0057,7
74,1378626000,Standard_HO,7,2,1425.4900,0,0.0000,0.0041,0.0054,7
75,1378626300,Standard_HO,7,2,1425.6900,0,0.0000,0.0048,0.0067,2
76,1378626600,Standard_HO,7,2,1425.3752,0,0.0000,0.0038,0.0047,7
77,1378626900,Standard_HO,7,2,1425.3426,0,0.0000,0.0037,0.0045,7
78,1378627200,Standard_HO,7,2,1425.4073,0,0.0000,0.0040,0.0048,2
79,1378627500,Standard_HO,7,2,1425.6701,0,0.0000,0.0046,0.0067,5
80,1378627800,Standard_HO,7,2,1425.4429,0,0.0000,0.0040,0.0051,7
81,1378628100,Standard_HO,7,2,1425.3322,0,0.0000,0.0037,0.0045,2
82,1378628400,Standard_HO,7,2,1425.3285,0,0.0000,0.0036,0.0044,7
83,1378628700,Standard_HO,7,2,1425.3337,0,0.0000,0.0037,0.0045,5
84,1378629000,Standard_HO,7,2,1425.3344,0,0.0000,0.0037,0.0045,7
85,1378629300,Standard_HO,7,2,1425.3266,0,0.0000,0.0036,0.0045,7
86,1378629600,Standard_HO,7,2,1425.3440,0,0.0000,0.0037,0.0045,5
87,1378629900,Standard_HO,7,2,1425.6367,0,0.0000,0.0046,0.0063,5
88,1378630200,Standard_HO,7,2,1425.3907,0,0.0000,0.0038,0.0048,5
89,1378630500,Standard_HO,7,2,1425.3352,0,0.0000,0.0037,0.0045,2
90,1378630800,Standard_HO,7,2,1425.3381,0,0.0000,0.0037,0.0045,2
91,1378631100,Standard_HO,7,2,1425.3559,0,0.0000,0.0037,0.0046,7
92,1378631400,Standard_HO,7,2,1425.3892,0,0.0000,0.0038,0.0048,7
93,1378631700,Standard_HO,7,2,1425.3603,0,0.0000,0.0037,0.0046,7
94,1378632000,Standard_HO,7,2,1425.3315,0,0.0000,0.0037,0.0045,7
95,1378632300,Standard_HO,7,2,1425.3337,0,0.0000,0.0037,0.0045,2
96,1378632600,Standard_HO,7,2,1425.3381,0,0.0000,0.0037,0.0045,0
97,1378632900,Standard_HO,7,2,1425.3389,0,0.0000,0.0037,0.0045,2
98,1378633200,Standard_HO,7,2,1425.4524,0,0.0000,0.0042,0.0049,7
99,1378633500,Standard_HO,7,2,1425.5100,0,0.0000,0.0042,0.0056,7
100,1378633800,Standard_HO,7,2,1425.3411,0,0.0000,0.0037,0.0045,2
101,1378634100,Standard_HO,7,2,1425.4989,0,0.0000,0.0050,0.0058,7
102,1378634400,Standard_HO,7,2,1425.6805,0,0.0000,0.0053,0.0058,7
103,1378634700,Standard_HO,7,2,1425.6293,0,0.0000,0.0046,0.0063,7
104,1378635000,Standard_HO,7,2,1425.6011,0,0.0000,0.0045,0.0061,3
105,1378635300,Standard_HO,7,2,1425.3485,0,0.0000,0.0042,0.0046,7
106,1378635600,Standard_HO,7,2,1425.3626,0,0.0000,0.0045,0.0054,7
107,1378635900,Standard_HO,7,2,1425.3717,0,0.0000,0.0045,0.0053,7
108,1378636200,Standard_HO,7,2,1425.3723,0,0.0000,0.0043,0.0046,4
109,1378636500,Standard_HO,7,2,1425.3658,0,0.0000,0.0043,0.0047,3
110,1378636800,Standard_HO,7,2,1425.3470,0,0.0000,0.0037,0.0046,7
111,1378637100,Standard_HO,7,2,1425.5715,0,0.0000,0.0044,0.0059,7
112,1378637400,Standard_HO,7,2,1425.4967,0,0.0000,0.0042,0.0055,7
113,1378637700,Standard_HO,7,2,1425.3396,0,0.0000,0.0037,0.0045,2
114,1378638000,Standard_HO,7,2,1425.3826,0,0.0000,0.0044,0.0048,7
115,1378638300,Standard_HO,7,2,1425.3744,0,0.0000,0.0038,0.0047,7
116,1378638600,Standard_HO,7,2,1425.4306,0,0.0000,0.0047,0.0055,4
117,1378638900,Standard_HO,7,2,1425.5219,0,0.0000,0.0042,0.0056,7
118,1378639200,Standard_HO,7,2,1425.5293,0,0.0000,0.0043,0.0057,7
119,1378639500,Standard_HO,7,2,1425.4107,0,0.0000,0.0039,0.0049,7
120,1378639800,Standard_HO,7,2,1425.4204,0,0.0000,0.0039,0.0050,7
121,1378640100,Standard_HO,7,2,1425.4204,0,0.0000,0.0039,0.0050,7
122,1378640400,Standard_HO,7,2,1425.3715,0,0.0000,0.0038,0.0047,0
123,1378640700,Standard_HO,7,2,1425.6278,0,0.0000,0.0046,0.0063,2
124,1378641000,Standard_HO,7,2,1425.3486,0,0.0000,0.0038,0.0044,7
125,1378641300,Standard_HO,7,2,1425.3552,0,0.0000,0.0038,0.0045,7
126,1378641600,Standard_HO,7,2,1425.3897,0,0.0000,0.0044,0.0049,6
127,1378641900,Standard_HO,7,2,1425.3277,0,0.0000,0.0036,0.0044,7
128,1378642200,Standard_HO,7,2,1425.3485,0,0.0000,0.0037,0.0046,7
129,1378642500,Standard_HO,7,2,1425.3495,0,0.0000,0.0042,0.0046,7
130,1378642800,Standard_HO,7,2,1425.3816,0,0.0000,0.0046,0.0055,4
131,1378643100,Standard_HO,7,2,1425.3352,0,0.0000,0.0037,0.0045,4
132,1378643400,Standard_HO,7,2,1425.3787,0,0.0000,0.0046,0.0055,7
133,1378643700,Standard_HO,7,2,1425.3659,0,0.0000,0.0043,0.0048,7
134,1378644000,Standard_HO,7,2,1425.3766,0,0.0000,0.0043,0.0047,7
135,1378644300,Standard_HO,7,2,1425.5305,0,0.0000,0.0044,0.0055,7
136,1378644600,Standard_HO,7,2,1425.4161,0,0.0000,0.0048,0.0061,7
137,1378644900,Standard_HO,7,2,1425.4454,0,0.0000,0.0045,0.0045,3
138,1378645200,Standard_HO,7,2,1425.3779,0,0.0000,0.0044,0.0048,3
139,1378645500,Standard_HO,7,2,1425.3629,0,0.0000,0.0043,0.0048,4
140,1378645800,Standard_HO,7,2,1425.3922,0,0.0000,0.0046,0.0054,3
141,1378646100,Standard_HO,7,2,1425.3614,0,0.0000,0.0044,0.0053,5
142,1378646400,Standard_HO,7,2,1425.3609,0,0.0000,0.0045,0.0055,5
143,1378646700,Standard_HO,7,2,1425.3410,0,0.0000,0.0042,0.0046,6
144,1378647000,Standard_HO,7,2,1425.3578,0,0.0000,0.0045,0.0056,7
145,1378647300,Standard_HO,7,2,1425.3495,0,0.0000,0.0042,0.0046,4
146,1378647600,Standard_HO,7,2,1425.3878,0,0.0000,0.0046,0.0054,7
147,1378647900,Standard_HO,7,2,1425.5025,0,0.0000,0.0043,0.0053,7
148,1378648200,Standard_HO,7,2,1425.3661,0,0.0000,0.0043,0.0047,4
149,1378648500,Standard_HO,7,2,1425.3421,0,0.0000,0.0039,0.0042,7
150,1378648800,Standard_HO,7,2,1425.3903,0,0.0000,0.0044,0.0049,7
151,1378649100,Standard_HO,7,2,1425.5830,0,0.0000,0.0052,0.0056,4
152,1378649400,Standard_HO,7,2,1425.3822,0,0.0000,0.0044,0.0048,7
153,1378649700,Standard_HO,7,2,1425.3599,0,0.0000,0.0044,0.0053,7
154,1378650000,Standard_HO,7,2,1425.4231,0,0.0000,0.0047,0.0055,7
155,1378650300,Standard_HO,7,2,1425.3658,0,0.0000,0.0045,0.0053,2
156,1378650600,Standard_HO,7,2,1425.4013,0,0.0000,0.0044,0.0047,7
157,1378650900,Standard_HO,7,2,1425.3638,0,0.0000,0.0043,0.0047,4
158,1378651200,Standard_HO,7,2,1425.5077,0,0.0000,0.0049,0.0055,7
159,1378651500,Standard_HO,7,2,1425.8312,0,0.0000,0.0068,0.0084,6
160,1378651800,Standard_HO,7,2,1425.3758,0,0.0000,0.0045,0.0055,7
161,1378652100,Standard_HO,7,2,1425.3348,0,0.0000,0.0041,0.0045,4
162,1378652400,Standard_HO,7,2,1425.4703,0,0.0000,0.0049,0.0056,4
163,1378652700,Standard_HO,7,2,1425.5608,0,0.0000,0.0051,0.0056,2
164,1378653000,Standard_HO,7,2,1425.3932,0,0.0000,0.0044,0.0048,4
165,1378653300,Standard_HO,7,2,1425.3442,0,0.0000,0.0042,0.0045,7
166,1378653600,Standard_HO,7,2,1425.3742,0,0.0000,0.0046,0.0055,7
167,1378653900,Standard_HO,7,2,1425.3164,0,0.0000,0.0041,0.0045,7
168,1378654200,Standard_HO,7,2,1425.3474,0,0.0000,0.0042,0.0048,3
169,1378654500,Standard_HO,7,2,1425.3305,0,0.0000,0.0042,0.0047,7
170,1378654800,Standard_HO,7,2,1425.4616,0,0.0000,0.0048,0.0055,7
171,1378655100,Standard_HO,7,2,1425.6799,0,0.0000,0.0056,0.0060,7
172,1378655400,Standard_HO,7,2,1425.3605,0,0.0000,0.0046,0.0057,7
173,1378655700,Standard_HO,7,2,1425.4446,0,0.0000,0.0051,0.0066,7
174,1378656000,Standard_HO,7,2,1425.4051,0,0.0000,0.0045,0.0049,7
175,1378656300,Standard_HO,7,2,1425.4292,0,0.0000,0.0047,0.0055,4
176,1378656600,Standard_HO,7,2,1425.5565,0,0.0000,0.0051,0.0055,7
177,1378656900,Standard_HO,7,2,1425.4962,0,0.0000,0.0049,0.0053,7
178,1378657200,Standard_HO,7,2,1425.3327,0,0.0000,0.0044,0.0055,2
179,1378657500,Standard_HO,7,2,1425.4695,0,0.0000,0.0048,0.0053,7
180,1378657800,Standard_HO,7,2,1425.3653,0,0.0000,0.0044,0.0049,6
181,1378658100,Standard_HO,7,2,1425.5961,0,0.0000,0.0060,0.0082,7
182,1378658400,Standard_HO,7,2,1425.5281,0,0.0000,0.0055,0.0071,7
183,1378658700,Standard_HO,7,2,1425.5500,0,0.0000,0.0043,0.0058,7
184,1378659000,Standard_HO,7,2,1425.4128,0,0.0000,0.0047,0.0055,7
185,1378659300,Standard_HO,7,2,1425.3996,0,0.0000,0.0045,0.0052,6
186,1378659600,Standard_HO,7,2,1425.5919,0,0.0000,0.0052,0.0056,7
187,1378659900,Standard_HO,7,2,1425.4944,0,0.0000,0.0049,0.0055,7
188,1378660200,Standard_HO,7,2,1425.4251,0,0.0000,0.0046,0.0053,4
189,1378660500,Standard_HO,7,2,1425.5569,0,0.0000,0.0050,0.0053,4
190,1378660800,Standard_HO,7,2,1425.5802,0,0.0000,0.0052,0.0055,7
191,1378661100,Standard_HO,7,2,1425.5243,0,0.0000,0.0049,0.0053,2
192,1378661400,Standard_HO,7,2,1425.3977,0,0.0000,0.0047,0.0057,2
193,1378661700,Standard_HO,7,2,1425.5727,0,0.0000,0.0052,0.0055,2
194,1378662000,Standard_HO,7,2,1425.5950,0,0.0000,0.0052,0.0055,7
195,1378662300,Standard_HO,7,2,1425.7607,0,0.0000,0.0062,0.0071,7
196,1378662600,Standard_HO,7,2,1425.4060,0,0.0000,0.0046,0.0052,7
197,1378662900,Standard_HO,7,2,1425.3560,0,0.0000,0.0042,0.0045,3
198,1378663200,Standard_HO,7,2,1425.4141,0,0.0000,0.0047,0.0056,7
199,1378663500,Standard_HO,7,2,1425.4494,0,0.0000,0.0049,0.0060,7
200,1378663800,Standard_HO,7,2,1425.3878,0,0.0000,0.0044,0.0048,7
201,1378664100,Standard_HO,7,2,1425.3643,0,0.0000,0.0045,0.0053,7
202,1378664400,Standard_HO,7,2,1425.3875,0,0.0000,0.0046,0.0055,7
203,1378664700,Standard_HO,7,2,1425.3673,0,0.0000,0.0045,0.0053,7
204,1378665000,Standard_HO,7,2,1425.4200,0,0.0000,0.0047,0.0055,7
205,1378665300,Standard_HO,7,2,1425.6353,0,0.0000,0.0053,0.0054,7
206,1378665600,Standard_HO,7,2,1425.3663,0,0.0000,0.0038,0.0047,4
207,1378665900,Standard_HO,7,2,1425.5493,0,0.0000,0.0043,0.0058,7
208,1378666200,Standard_HO,7,2,1425.3337,0,0.0000,0.0037,0.0045,5
209,1378666500,Standard_HO,7,2,1425.3584,0,0.0000,0.0044,0.0053,4
210,1378666800,Standard_HO,7,2,1425.5389,0,0.0000,0.0043,0.0057,7
211,1378667100,Standard_HO,7,2,1425.5642,0,0.0000,0.0051,0.0054,7
212,1378667400,Standard_HO,7,2,1425.5504,0,0.0000,0.0055,0.0071,6
213,1378667700,Standard_HO,7,2,1425.3504,0,0.0000,0.0042,0.0046,7
214,1378668000,Standard_HO,7,2,1425.5073,0,0.0000,0.0053,0.0066,3
215,1378668300,Standard_HO,7,2,1425.3658,0,0.0000,0.0045,0.0053,6
216,1378668600,Standard_HO,7,2,1425.3992,0,0.0000,0.0047,0.0056,7
217,1378668900,Standard_HO,7,2,1425.3866,0,0.0000,0.0044,0.0050,7
218,1378669200,Standard_HO,7,2,1425.3862,0,0.0000,0.0044,0.0047,7
219,1378669500,Standard_HO,7,2,1425.6478,0,0.0000,0.0046,0.0064,7
220,1378669800,Standard_HO,7,2,1425.4794,0,0.0000,0.0051,0.0063,7
221,1378670100,Standard_HO,7,2,1425.3658,0,0.0000,0.0045,0.0053,7
222,1378670400,Standard_HO,7,2,1425.3904,0,0.0000,0.0046,0.0056,7
223,1378670700,Standard_HO,7,2,1425.3248,0,0.0000,0.0036,0.0044,7
224,1378671000,Standard_HO,7,2,1425.4038,0,0.0000,0.0046,0.0055,7
225,1378671300,Standard_HO,7,2,1425.4769,0,0.0000,0.0048,0.0053,2
226,1378671600,Standard_HO,7,2,1425.4927,0,0.0000,0.0049,0.0055,7
227,1378671900,Standard_HO,7,2,1425.3421,0,0.0000,0.0042,0.0046,7
228,1378672200,Standard_HO,7,2,1425.3478,0,0.0000,0.0037,0.0046,4
229,1378672500,Standard_HO,7,2,1425.3788,0,0.0000,0.0043,0.0047,7
230,1378672800,Standard_HO,7,2,1425.4088,0,0.0000,0.0045,0.0052,7
231,1378673100,Standard_HO,7,2,1425.7982,0,0.0000,0.0051,0.0073,4
232,1378673400,Standard_HO,7,2,1425.5352,0,0.0000,0.0043,0.0057,3
233,1378673700,Standard_HO,7,2,1425.4862,0,0.0000,0.0051,0.0063,4
234,1378674000,Standard_HO,7,2,1425.3515,0,0.0000,0.0037,0.0046,4
235,1378674300,Standard_HO,7,2,1425.3292,0,0.0000,0.0036,0.0044,7
236,1378674600,Standard_HO,7,2,1425.3603,0,0.0000,0.0037,0.0046,7
237,1378674900,Standard_HO,7,2,1425.3248,0,0.0000,0.0036,0.0044,2
238,1378675200,Standard_HO,7,2,1425.9017,0,0.0000,0.0062,0.0068,7
239,1378675500,Standard_HO,7,2,1425.3335,0,0.0000,0.0037,0.0044,3
240,1378675800,Standard_HO,7,2,1425.3436,0,0.0000,0.0036,0.0046,7
241,1378676100,Standard_HO,7,2,1425.4268,0,0.0000,0.0039,0.0051,7
242,1378676400,Standard_HO,7,2,1425.4389,0,0.0000,0.0040,0.0051,7
243,1378676700,Standard_HO,7,2,1425.5152,0,0.0000,0.0042,0.0056,0
244,1378677000,Standard_HO,7,2,1425.3478,0,0.0000,0.0037,0.0046,2
245,1378677300,Standard_HO,7,2,1425.2891,0,0.0000,0.0033,0.0045,7
246,1378677600,Standard_HO,7,2,1425.3329,0,0.0000,0.0037,0.0045,0
247,1378677900,Standard_HO,7,2,1425.3285,0,0.0000,0.0036,0.0044,7
248,1378678200,Standard_HO,7,2,1425.3529,0,0.0000,0.0037,0.0046,7
249,1378678500,Standard_HO,7,2,1425.3031,0,0.0000,0.0035,0.0044,2
250,1378678800,Standard_HO,7,2,1425.3229,0,0.0000,0.0036,0.0045,7
251,1378679100,Standard_HO,7,2,1425.2969,0,0.0000,0.0034,0.0045,7
252,1378679400,Standard_HO,7,2,1425.9270,0,0.0000,0.0062,0.0070,7
253,1378679700,Standard_HO,7,2,1425.3279,0,0.0000,0.0036,0.0045,7
254,1378680000,Standard_HO,7,2,1425.3862,0,0.0000,0.0046,0.0055,7
255,1378680300,Standard_HO,7,2,1425.6314,0,0.0000,0.0045,0.0064,7
256,1378680600,Standard_HO,7,2,1425.4706,0,0.0000,0.0051,0.0065,7
257,1378680900,Standard_HO,7,2,1425.4401,0,0.0000,0.0048,0.0057,7
258,1378681200,Standard_HO,7,2,1425.4905,0,0.0000,0.0043,0.0052,7
259,1378681500,Standard_HO,7,2,1425.4351,0,0.0000,0.0047,0.0055,4
260,1378681800,Standard_HO,7,2,1425.4516,0,0.0000,0.0049,0.0058,7
261,1378682100,Standard_HO,7,2,1425.3323,0,0.0000,0.0038,0.0043,7
262,1378682400,Standard_HO,7,2,1425.3553,0,0.0000,0.0042,0.0046,7
263,1378682700,Standard_HO,7,2,1425.2861,0,0.0000,0.0033,0.0045,6
264,1378683000,Standard_HO,7,2,1425.3778,1,0.1429,0.0036,0.0050,2
265,1378683300,Standard_HO,7,2,1425.3442,1,0.1429,0.0037,0.0046,7
266,1378683600,Standard_HO,7,2,1425.3809,1,0.1429,0.0044,0.0048,4
267,1378683900,Standard_HO,7,2,1425.6087,1,0.1429,0.0045,0.0062,7
268,1378684200,Standard_HO,7,2,1425.4390,1,0.1429,0.0038,0.0055,7
269,1378684500,Standard_HO,7,2,1425.2855,1,0.1429,0.0033,0.0045,7
270,1378684800,Standard_HO,7,2,1425.9553,1,0.1429,0.0056,0.0083,5
271,1378685100,Standard_HO,7,2,1425.3752,1,0.1429,0.0038,0.0047,5
272,1378685400,Standard_HO,7,2,1425.4426,1,0.1429,0.0040,0.0051,0
273,1378685700,Standard_HO,7,2,1425.3240,1,0.1429,0.0036,0.0044,7
274,1378686000,Standard_HO,7,2,1425.3655,1,0.1429,0.0038,0.0047,7
275,1378686300,Standard_HO,7,2,1428.5117,1,0.1429,0.0138,0.0232,4
276,1378686600,Standard_HO,7,2,1428.8831,1,0.1429,0.0154,0.0248,7
277,1378686900,Standard_HO,7,2,1427.6644,0,0.0000,0.0117,0.0173,7
278,1378687200,Standard_HO,7,2,1425.3255,0,0.0000,0.0038,0.0041,4
279,1378687500,Standard_HO,7,2,1425.5707,0,0.0000,0.0045,0.0057,3
280,1378687800,Standard_HO,7,2,1425.5163,0,0.0000,0.0042,0.0057,4
281,1378688100,Standard_HO,7,2,1425.5020,0,0.0000,0.0049,0.0054,4
282,1378688400,Standard_HO,7,2,1425.3429,0,0.0000,0.0042,0.0048,4
283,1378688700,Standard_HO,7,2,1425.3276,0,0.0000,0.0041,0.0045,7
284,1378689000,Standard_HO,7,2,1425.3515,0,0.0000,0.0043,0.0048,7
285,1378689300,Standard_HO,7,2,1425.3541,0,0.0000,0.0042,0.0045,7
286,1378689600,Standard_HO,7,2,1425.3628,0,0.0000,0.0044,0.0053,7
287,1378689900,Standard_HO,7,2,1425.3615,0,0.0000,0.0042,0.0045,7
288,1378690200,Standard_HO,7,2,1425.3591,0,0.0000,0.0043,0.0047,7
289,1378690500,Standard_HO,7,2,1425.3899,0,0.0000,0.0043,0.0046,3
290,1378690800,Standard_HO,7,2,1425.4752,0,0.0000,0.0052,0.0069,7
291,1378691100,Standard_HO,7,2,1425.5870,0,0.0000,0.0044,0.0060,7
292,1378691400,Standard_HO,7,2,1425.4090,0,0.0000,0.0045,0.0049,4
293,1378691700,Standard_HO,7,2,1425.3800,0,0.0000,0.0043,0.0046,7
294,1378692000,Standard_HO,7,2,1425.3344,0,0.0000,0.0037,0.0045,4
295,1378692300,Standard_HO,7,2,1425.3165,0,0.0000,0.0035,0.0045,7
296,1378692600,Standard_HO,7,2,1425.5563,0,0.0000,0.0041,0.0062,3
297,1378692900,Standard_HO,7,2,1425.5078,0,0.0000,0.0042,0.0055,3
298,1378693200,Standard_HO,7,2,1425.3277,0,0.0000,0.0036,0.0044,7
299,1378693500,Standard_HO,7,2,1425.3366,0,0.0000,0.0037,0.0045,7
300,1378693800,Standard_HO,7,2,1425.3381,0,0.0000,0.0037,0.0045,2
301,1378694100,Standard_HO,7,2,1425.4330,0,0.0000,0.0040,0.0051,2
302,1378694400,Standard_HO,7,2,1425.4991,0,0.0000,0.0040,0.0057,7
303,1378694700,Standard_HO,7,2,1425.6945,0,0.0000,0.0048,0.0067,5
304,1378695000,Standard_HO,7,2,1425.3233,0,0.0000,0.0036,0.0044,7
305,1378695300,Standard_HO,7,2,1425.3331,0,0.0000,0.0036,0.0045,7
306,1378695600,Standard_HO,7,2,1425.3433,0,0.0000,0.0037,0.0045,7
307,1378695900,Standard_HO,7,2,1425.4078,0,0.0000,0.0039,0.0049,5
308,1378696200,Standard_HO,7,2,1425.3855,0,0.0000,0.0038,0.0048,5
309,1378696500,Standard_HO,7,2,1425.3374,0,0.0000,0.0037,0.0045,7
310,1378696800,Standard_HO,7,2,1425.4367,0,0.0000,0.0040,0.0051,7
311,1378697100,Standard_HO,7,2,1425.4915,0,0.0000,0.0041,0.0054,2
312,1378697400,Standard_HO,7,2,1425.4404,0,0.0000,0.0040,0.0051,7
313,1378697700,Standard_HO,7,2,1425.7752,0,0.0000,0.0050,0.0072,7
314,1378698000,Standard_HO,7,2,1425.5741,0,0.0000,0.0044,0.0059,7
315,1378698300,Standard_HO,7,2,1425.7745,0,0.0000,0.0050,0.0072,7
316,1378698600,Standard_HO,7,2,1425.3277,0,0.0000,0.0036,0.0044,2
317,1378698900,Standard_HO,7,2,1425.3329,0,0.0000,0.0037,0.0045,7
318,1378699200,Standard_HO,7,2,1425.3337,0,0.0000,0.0037,0.0045,2
319,1378699500,Standard_HO,7,2,1425.3411,0,0.0000,0.0037,0.0045,5
320,1378699800,Standard_HO,7,2,1425.3574,0,0.0000,0.0037,0.0046,7
321,1378700100,Standard_HO,7,2,1425.3552,0,0.0000,0.0037,0.0046,7
322,1378700400,Standard_HO,7,2,1425.3838,0,0.0000,0.0048,0.0063,7
